"","st_num","site","station","date","castTime","latitude","longitude","depth","temperature","conductivity","salinity","oxygen","fluorescence","pH","turbidity","castTime.ctdTimes"
"325","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,8.90905882352941,10.2635470588235,38099.8235294118,34.7519764705882,1.54515882352941,0.4768,7.70417647058824,0.391288235294118,08:36:22
"326","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,9.9646875,10.25336875,38087.8125,34.749025,1.54514375,0.4477375,7.6948125,0.433925,08:36:22
"327","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,10.7861034482759,10.2454310344828,38079.275862069,34.7476517241379,1.48440344827586,0.431324137931034,7.69003448275862,0.4245,08:36:22
"328","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,11.9016,10.2295733333333,38063.5333333333,34.7463466666667,1.46131333333333,0.419306666666667,7.6874,0.445813333333333,08:36:22
"329","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,12.9741666666667,10.224275,38059,34.7463833333333,1.43904166666667,0.3984,7.68466666666667,0.446116666666667,08:36:22
"330","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,13.8963076923077,10.222,38056.2307692308,34.7453,1.41296153846154,0.383846153846154,7.68307692307692,0.422992307692308,08:36:22
"331","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,14.8713333333333,10.21854,38054,34.74578,1.39374,0.359033333333333,7.68106666666667,0.445606666666667,08:36:22
"332","SHB_Site2","SHB",2,2023-10-31,08:36:22,-32.71255,18.10277,15.8295,10.2175642857143,38053.7857142857,34.7460428571429,1.37968571428571,0.350121428571429,7.67907142857143,0.53355,08:36:22
"333","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,0.249142857142857,14.0033428571429,23383.7920161429,19.4071571428571,7.47147142857143,0.273371428571429,7.61242857142857,6.05207142857143,09:14:17
"334","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,0.97795,12.35028,40136.9,34.8060825,6.05154,0.2911025,7.9198,0.297505,09:14:17
"335","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,2.0105,12.29966,40064.9,34.7828833333333,5.82674,0.35652,7.92333333333333,0.334143333333333,09:14:17
"336","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,3.00010714285714,12.2083678571429,39979.7857142857,34.7851071428571,5.72247142857143,0.676246428571429,7.92453571428571,0.42085,09:14:17
"337","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,4.35798958333333,12.5269524305556,40434.6840277778,34.9281076388889,4.95560555555556,3.479009375,7.91437847222222,1.16401701388889,09:14:17
"338","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,4.75542105263158,12.2161157894737,39958.4210526316,34.7559157894737,5.53957894736842,4.69445263157895,7.91910526315789,1.49506842105263,09:14:17
"339","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,5.91558823529412,12.052,39774,34.7293470588235,5.34315294117647,4.03340588235294,7.90023529411765,0.765594117647059,09:14:17
"340","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,6.9303,11.96628,39683.9,34.72078,5.18697,1.89627,7.8883,0.43914,09:14:17
"341","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,7.94818181818182,11.7275909090909,39405,34.6701727272727,4.82062727272727,0.908309090909091,7.87854545454545,0.296454545454545,09:14:17
"342","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,8.93616666666667,11.3393666666667,39021.5,34.6554083333333,4.162675,0.931325,7.85683333333333,0.274466666666667,09:14:17
"343","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,10.1981842105263,9.96357631578947,37752.0526315789,34.6855394736842,1.74282105263158,0.576871052631579,7.72421052631579,0.273942105263158,09:14:17
"344","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,10.8228571428571,9.81080714285714,37650.7857142857,34.7276928571429,1.29859285714286,0.416007142857143,7.69428571428571,0.301607142857143,09:14:17
"345","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,11.996652173913,9.77503913043478,37628.8695652174,34.7390086956522,1.05806956521739,0.369526086956522,7.65591304347826,0.303565217391304,09:14:17
"346","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,12.8922222222222,9.7677,37617.3333333333,34.7337222222222,1.03741111111111,0.358411111111111,7.65077777777778,0.334755555555556,09:14:17
"347","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,13.8356,9.7588,37610,34.7344,1.02004,0.36159,7.6474,0.35855,09:14:17
"348","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,14.8974,9.75478,37607.5333333333,34.73532,0.978733333333333,0.3302,7.64506666666667,0.331493333333333,09:14:17
"349","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,15.9305,9.75566875,37608.125,34.73450625,0.972375,0.328725,7.6441875,0.33073125,09:14:17
"350","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,16.9957647058824,9.75736470588235,37609.1764705882,34.7336882352941,0.966664705882353,0.315435294117647,7.64341176470588,0.318047058823529,09:14:17
"351","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,17.78875,9.75942,37610.25,34.732315,0.956915,0.295465,7.6422,0.344355,09:14:17
"352","SHB_Site3","SHB",3,2023-10-31,09:14:17,-32.68301,18.08783,18.9469333333333,9.76237,37614.3333333333,34.7330333333333,0.944113333333333,0.29493,7.64026666666667,0.471153333333333,09:14:17
"353","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,0.4012,13.39556,35612,29.97108,6.45968,0.2784,7.6134,4.57306,10:10:31
"354","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,0.93725,12.5212909090909,40299.3636363636,34.8043613636364,6.08029318181818,0.359979545454545,7.95140909090909,2.07295227272727,10:10:31
"355","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,1.95117647058824,12.3334970588235,40114.9117647059,34.8001441176471,5.90343235294118,0.417185294117647,7.97067647058824,0.218235294117647,10:10:31
"356","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,2.97253125,12.275609375,40015.3125,34.75710625,5.9029875,0.50006875,7.97690625,0.237934375,10:10:31
"357","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,3.88157261410788,12.5617029045643,40584.8132780083,35.0412186721992,4.82079045643153,0.594555186721992,7.97920746887967,0.244350622406639,10:10:31
"358","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,4.97553333333333,12.2089,39925.4666666667,34.7310133333333,5.79322666666667,0.604866666666667,7.97566666666667,0.28144,10:10:31
"359","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,5.8892,12.20449,39920.25,34.72985,5.732145,0.70892,7.9706,0.292025,10:10:31
"360","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,6.93936842105263,12.1811,39897.3684210526,34.7288052631579,5.76017368421053,0.939121052631579,7.97121052631579,0.328326315789474,10:10:31
"361","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,7.9016,12.15234,39866,34.72462,5.82238666666667,1.48790666666667,7.97493333333333,0.404726666666667,10:10:31
"362","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,8.9254,12.1179866666667,39837.6666666667,34.72846,5.79820666666667,1.62896666666667,7.97506666666667,0.383166666666667,10:10:31
"363","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,9.9575,12.0937375,39814.0625,34.72775,5.7649625,1.446325,7.9721875,0.34525,10:10:31
"364","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,10.9093333333333,12.0780466666667,39800.6,34.72906,5.70756666666667,1.52971333333333,7.96906666666667,0.310733333333333,10:10:31
"365","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,11.8945,12.05535,39779.6111111111,34.7291166666667,5.70010555555556,1.59377222222222,7.97105555555556,0.285911111111111,10:10:31
"366","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,12.881,12.0327058823529,39756.6470588235,34.7273058823529,5.65565882352941,1.59424117647059,7.96405882352941,0.291117647058824,10:10:31
"367","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,13.9355384615385,12.0082,39734.3846153846,34.7278846153846,5.58576923076923,1.57203076923077,7.95846153846154,0.290369230769231,10:10:31
"368","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,14.8385294117647,11.9991764705882,39728.2352941177,34.7299941176471,5.50870588235294,1.54097647058824,7.95335294117647,0.282323529411765,10:10:31
"369","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,15.8530666666667,11.9935133333333,39721.7333333333,34.7285066666667,5.49114666666667,1.48416666666667,7.94746666666667,0.246253333333333,10:10:31
"370","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,16.8923,11.9686,39694.4,34.72468,5.47718,1.43325,7.9414,0.26699,10:10:31
"371","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,17.8871428571429,11.9510714285714,39680.0714285714,34.7263714285714,5.43491428571429,1.44378571428571,7.943,0.316221428571429,10:10:31
"372","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,18.9626666666667,11.8910666666667,39615.3333333333,34.7188333333333,5.52028333333333,1.37810833333333,7.95783333333333,0.248016666666667,10:10:31
"373","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,19.8533636363636,11.7824818181818,39506.9090909091,34.7136454545455,5.57023636363636,1.31938181818182,7.96690909090909,0.198527272727273,10:10:31
"374","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,20.8226153846154,11.5715076923077,39288.3076923077,34.6957692307692,5.55262307692308,1.33423076923077,7.97315384615385,0.193415384615385,10:10:31
"375","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,21.8698333333333,11.0470166666667,38641.3333333333,34.5458666666667,5.36225,1.29315,7.95958333333333,0.199958333333333,10:10:31
"376","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,22.8098181818182,9.74582727272727,37473.6363636364,34.6029545454545,4.0241,0.868054545454545,7.84336363636364,0.203509090909091,10:10:31
"377","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,23.8939285714286,9.4297,37288.9285714286,34.7167357142857,2.25539285714286,0.549328571428571,7.75871428571429,0.228571428571429,10:10:31
"378","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,24.8872380952381,9.39907142857143,37260.2857142857,34.7160904761905,2.37878095238095,0.467257142857143,7.74714285714286,0.230242857142857,10:10:31
"379","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,25.8608461538462,9.38431538461538,37240.5384615385,34.7096076923077,2.41081538461538,0.440076923076923,7.74569230769231,0.229092307692308,10:10:31
"380","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,26.77475,9.3735875,37230.625,34.70909375,2.41910625,0.43679375,7.746375,0.27045,10:10:31
"381","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,27.8648125,9.3676625,37224.125,34.7077125,2.4201,0.455475,7.746875,0.2759875,10:10:31
"382","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,28.7892608695652,9.36734782608696,37223.0869565217,34.7065739130435,2.41663043478261,0.430895652173913,7.7474347826087,0.238282608695652,10:10:31
"383","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,29.7388947368421,9.35807368421053,37211.9473684211,34.7035631578947,2.43537368421053,0.415268421052632,7.74942105263158,0.244321052631579,10:10:31
"384","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,30.8215,9.35273125,37207.875,34.7041125,2.46114375,0.4431,7.7513125,0.25845,10:10:31
"385","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,31.7539,9.35195,37207.2,34.70348,2.46964,0.43611,7.7519,0.28378,10:10:31
"386","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,32.8225625,9.3500625,37205.8125,34.70343125,2.46583125,0.44065625,7.75125,0.2788625,10:10:31
"387","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,33.7828095238095,9.35139047619048,37207.2857142857,34.7032952380952,2.47730476190476,0.420490476190476,7.75161904761905,0.254666666666667,10:10:31
"388","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,34.7435555555556,9.35277777777778,37208.5555555556,34.7028111111111,2.45862222222222,0.429688888888889,7.75077777777778,0.246744444444444,10:10:31
"389","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,35.6981818181818,9.35099090909091,37206.8636363636,34.7022272727273,2.46845,0.430931818181818,7.7505,0.252759090909091,10:10:31
"390","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,36.8108333333333,9.34872083333333,37204.8333333333,34.70205,2.4685,0.435045833333333,7.750875,0.252604166666667,10:10:31
"391","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,37.8023461538462,9.34432307692308,37200.5,34.7012115384615,2.50595384615385,0.407823076923077,7.75184615384615,0.289092307692308,10:10:31
"392","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,38.7183333333333,9.34267222222222,37198.8888888889,34.7006222222222,2.50978333333333,0.431616666666667,7.75355555555556,0.276427777777778,10:10:31
"393","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,39.6590833333333,9.34163333333333,37198.9166666667,34.7011833333333,2.51493333333333,0.43815,7.75366666666667,0.3088,10:10:31
"394","SHB_Site5","SHB",5,2023-10-31,10:10:31,-32.62458,18.05932,40.7138571428571,9.34179047619048,37199.4285714286,34.7011238095238,2.5121619047619,0.420495238095238,7.75361904761905,0.531371428571429,10:10:31
"395","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,0.13245,15.761865,6176.5609318,4.983945,7.986785,33.477645,7.3211,21.09785,10:57:41
"396","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,1.06609677419355,12.5867903225806,40394.4516129032,34.8338935483871,6.11043225806452,0.321748387096774,7.90061290322581,1.13431612903226,10:57:41
"397","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,1.96539285714286,12.3280428571429,40122.25,34.8118464285714,6.08866785714286,0.397242857142857,7.91746428571429,0.274471428571429,10:57:41
"398","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,2.925,12.2418966666667,40055.9666666667,34.82759,5.79984666666667,0.476953333333333,7.92923333333333,0.305753333333333,10:57:41
"399","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,3.95974074074074,12.149162962963,39917.5925925926,34.7793851851852,5.81247407407407,0.540344444444444,7.94496296296296,0.317003703703704,10:57:41
"400","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,5.24853818181818,13.2193447272727,41013.3781818182,34.8405676363636,4.81998036363636,0.709192,7.95572,0.322902909090909,10:57:41
"401","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,6.02011111111111,12.0534277777778,39770.0555555556,34.7240833333333,6.09321111111111,2.31901666666667,7.95444444444444,0.920188888888889,10:57:41
"402","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,6.89361538461538,11.9925384615385,39706.7692307692,34.7187615384615,5.8746,2.92877692307692,7.93792307692308,1.02655384615385,10:57:41
"403","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,7.94909090909091,11.9138818181818,39639.7272727273,34.7263090909091,5.48851818181818,3.14222727272727,7.90709090909091,0.796127272727273,10:57:41
"404","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,8.9369,11.87999,39609.6,34.72795,5.11185,1.91677,7.8817,0.47329,10:57:41
"405","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,9.88908333333333,11.84025,39570.5,34.7264166666667,4.98863333333333,1.42560833333333,7.87283333333333,0.334483333333333,10:57:41
"406","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,10.8752,11.80065,39536.5,34.72952,4.96852,1.30219,7.8704,0.30545,10:57:41
"407","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,11.9722307692308,11.7889307692308,39528.3076923077,34.7320923076923,4.94844615384615,1.26927692307692,7.87030769230769,0.287784615384615,10:57:41
"408","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,12.9596666666667,11.7616555555556,39491,34.7204777777778,4.94145555555556,1.25755555555556,7.87244444444444,0.308977777777778,10:57:41
"409","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,13.9332,11.73213,39469.3,34.72643,4.95459,1.22254,7.8751,0.33872,10:57:41
"410","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,14.8489090909091,11.7160454545455,39454.3636363636,34.7265636363636,4.92574545454545,1.19108181818182,7.87463636363636,0.2909,10:57:41
"411","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,15.8667777777778,11.7001777777778,39440,34.7267222222222,4.8807,1.04752222222222,7.873,0.280488888888889,10:57:41
"412","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,16.9068181818182,11.6553909090909,39376.5454545455,34.7058909090909,4.83691818181818,0.983945454545455,7.87045454545455,0.252609090909091,10:57:41
"413","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,17.8815454545455,11.4739636363636,39182.8181818182,34.6845,4.62238181818182,0.940036363636364,7.85827272727273,0.257072727272727,10:57:41
"414","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,18.8891818181818,11.0209181818182,38715.6363636364,34.6470454545455,4.06343636363636,0.877836363636364,7.81827272727273,0.248727272727273,10:57:41
"415","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,19.9370909090909,10.2984,37943.4545454545,34.5547909090909,3.03006363636364,0.738745454545455,7.75018181818182,0.266745454545455,10:57:41
"416","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,20.8578,9.67567,37505.3,34.70369,1.48549,0.46219,7.6697,0.27859,10:57:41
"417","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,21.7963,9.60053,37461.2,34.73045,0.95035,0.41114,7.64,0.3082,10:57:41
"418","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,22.8717857142857,9.58224285714286,37443.2142857143,34.7290357142857,1.08262142857143,0.368607142857143,7.63571428571429,0.329078571428571,10:57:41
"419","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,23.8708333333333,9.57979166666667,37439.1666666667,34.7266583333333,1.12750833333333,0.355283333333333,7.63575,0.317975,10:57:41
"420","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,24.80725,9.570375,37427.4166666667,34.7233083333333,1.11978333333333,0.340708333333333,7.63533333333333,0.339833333333333,10:57:41
"421","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,25.756,9.56311333333333,37420.9333333333,34.7232266666667,1.11192,0.335466666666667,7.63566666666667,0.336373333333333,10:57:41
"422","SHB_Site4","SHB",4,2023-10-31,10:57:41,-32.65564,18.07399,26.8537692307692,9.5533,37410.6153846154,34.7213846153846,1.10454615384615,0.322653846153846,7.635,0.339430769230769,10:57:41
"423","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,0.169923076923077,19.4778,8500.07076261539,6.51228461538462,9.17173846153846,23.3032769230769,4.32876923076923,0.537792307692308,14:09:47
"424","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,1.23814953271028,17.3295803738318,45439.2803738318,35.1836607476636,8.0444523364486,0.37171214953271,8.21581308411215,0.825853271028037,14:09:47
"425","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,2.07407228915663,17.2726036144578,45391.1084337349,35.1911024096386,8.45166867469879,0.368485542168675,8.36142168674699,0.2044,14:09:47
"426","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,2.65261578947368,17.2066373684211,45315.5578947368,35.1827578947368,8.43494578947368,0.3889,8.36501578947368,0.210309473684211,14:09:47
"427","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,3.89425,16.991,45048,35.1372,9.2819,0.421,8.36775,0.240125,14:09:47
"428","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,4.89425,16.72115,44821.75,35.174975,9.329625,0.47795,8.37125,0.2714,14:09:47
"429","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,5.92766666666667,16.6028,44768.5,35.2319333333333,9.44453333333333,0.60695,8.3725,0.288983333333333,14:09:47
"430","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,6.938875,16.5443875,44713.625,35.2346,9.521675,0.7491625,8.371375,0.293925,14:09:47
"431","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,7.93825,16.488825,44629.75,35.20915,9.470325,0.8327,8.3675,0.230975,14:09:47
"432","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,8.94457142857143,16.3793428571429,44518,35.2066285714286,9.39225714285714,1.10045714285714,8.36128571428571,0.3112,14:09:47
"433","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,10.0946428571429,16.2714857142857,44421.5,35.2162,9.32502857142857,1.23942857142857,8.36,0.303571428571429,14:09:47
"434","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,10.8535,16.1619166666667,44237.8333333333,35.1494333333333,9.48388333333333,1.26805,8.36416666666667,0.293533333333333,14:09:47
"435","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,11.9068333333333,16.0077333333333,44116.1666666667,35.1774666666667,9.56391666666667,1.47195,8.36716666666667,0.336283333333333,14:09:47
"436","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,12.9455,15.9346875,44037.625,35.1715875,9.697325,1.5431,8.368125,0.369825,14:09:47
"437","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,14.1093076923077,15.7493615384615,43807.6923076923,35.1301153846154,9.62713846153846,1.55055384615385,8.36469230769231,0.207515384615385,14:09:47
"438","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,14.9746666666667,15.4585166666667,43339.3333333333,34.9667666666667,9.59008333333333,1.51831666666667,8.35633333333333,0.197416666666667,14:09:47
"439","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,15.88575,15.11785,43033.75,34.993925,9.5588,1.77,8.34325,0.1852,14:09:47
"440","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,16.8265,14.85105,42762.8333333333,34.9856166666667,9.56761666666667,1.96921666666667,8.3325,0.220833333333333,14:09:47
"441","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,17.9515294117647,14.3222588235294,42278.3529411765,35.0164294117647,9.24958235294118,2.34295882352941,8.30423529411765,0.232058823529412,14:09:47
"442","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,18.6602,14.19195,42141.4,35.00722,9.24329,2.34695,8.2991,0.23494,14:09:47
"443","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,19.7682,14.08474,42031.2,35.0019,9.20234,2.64942,8.2924,0.27676,14:09:47
"444","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,20.8249166666667,13.919025,41854,34.986975,8.964725,2.51575833333333,8.27708333333333,0.196666666666667,14:09:47
"445","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,21.9076,13.74704,41619.8,34.92406,8.78656,2.47984,8.2696,0.20594,14:09:47
"446","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,22.8691176470588,13.5969470588235,41524.7058823529,34.9716176470588,8.65945294117647,2.13627647058824,8.25811764705882,0.151635294117647,14:09:47
"447","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,23.719,13.556,41469.6,34.9569,8.563,2.2878,8.2506,0.22244,14:09:47
"448","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,24.781625,13.499125,41416,34.9582625,8.4927125,2.4500625,8.247,0.2630125,14:09:47
"449","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,25.9029230769231,13.4053615384615,41322.6923076923,34.9554307692308,8.38279230769231,2.70297692307692,8.23969230769231,0.321361538461538,14:09:47
"450","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,26.9251363636364,13.2405590909091,41144.3636363636,34.9377,8.35894090909091,3.14660454545455,8.23359090909091,0.263163636363636,14:09:47
"451","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,27.76625,13.180425,41070.75,34.922675,8.385375,3.31525,8.231,0.330175,14:09:47
"452","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,28.97925,13.02374,40938.8,34.94101,8.32354,4.252185,8.2228,0.300715,14:09:47
"453","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,29.662,12.9174041666667,40834.25,34.9391458333333,8.35308333333333,4.64416666666667,8.219625,0.302070833333333,14:09:47
"454","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,30.8014285714286,12.7715714285714,40661.8571428571,34.9086142857143,8.28715714285714,5.08667142857143,8.20828571428572,0.350885714285714,14:09:47
"455","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,31.9349444444444,12.4769277777778,40382.0555555556,34.9122277777778,7.8227,5.24367222222222,8.18433333333333,0.393583333333333,14:09:47
"456","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,32.7048823529412,12.3672941176471,40277.2352941177,34.9125705882353,7.36725882352941,4.66257647058824,8.16247058823529,0.365070588235294,14:09:47
"457","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,33.7023333333333,12.1940666666667,40092.2222222222,34.8944,7.44498888888889,4.33584444444444,8.15966666666667,0.357444444444444,14:09:47
"458","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,34.7894444444444,12.0263888888889,39947.6111111111,34.9097722222222,7.29682777777778,3.63148888888889,8.14322222222222,0.369327777777778,14:09:47
"459","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,35.732,11.8563285714286,39736.8571428571,34.8628285714286,6.92167142857143,2.90898571428571,8.12142857142857,0.351757142857143,14:09:47
"460","WB_Site6","WB",6,2023-11-08,14:09:47,-34.459722,19.255556,36.6484193548387,11.5945064516129,39525.3225806452,34.9008290322581,6.50206451612903,2.16019032258065,8.09877419354839,0.316632258064516,14:09:47
